2024-03-18 16:22:02,552,AETA Output Info,DEBUG,TEST #0, RUN #0, TIME 16.01 seconds, ITERATIONS #917695, TIME_QS: 0.017 ms
2024-03-18 16:22:18,584,AETA Output Info,DEBUG,TEST #1, RUN #0, TIME 16.03 seconds, ITERATIONS #2098719, TIME_QS: 0.007 ms
2024-03-18 16:22:34,615,AETA Output Info,DEBUG,TEST #2, RUN #0, TIME 16.03 seconds, ITERATIONS #714864, TIME_QS: 0.022 ms
2024-03-18 16:22:50,630,AETA Output Info,DEBUG,TEST #3, RUN #0, TIME 16.01 seconds, ITERATIONS #651376, TIME_QS: 0.024 ms
